i,j,delta,beta,priority,integral,max_delta,pi
2,12,240,0.07,0.05,3343.6,1.5778,-0.4549
2,12,240,0.08,0.05,2652.6,1.5439,-0.42366
2,12,240,0.09,0.05,1189,1.0469,0.034623
2,12,240,0.1,0.05,137.71,0.049942,0.95395
2,12,240,0.12,0.05,142.03,0.052359,0.95172
2,12,240,0.14,0.05,142.32,0.050571,0.95337
2,12,240,0.15,0.05,142.86,0.050175,0.95373
2,12,240,0.16,0.05,143.5,0.050478,0.95345
2,12,240,0.17,0.05,144.05,0.050666,0.95328
2,12,240,0.18,0.05,144.58,0.050639,0.9533
2,12,240,0.19,0.05,145.04,0.050725,0.95322
2,12,240,0.2,0.05,145.44,0.050732,0.95322
2,12,300,0.01,0.05,3216.7,1.1899,-0.097237
2,12,300,0.03,0.05,3687.2,1.4313,-0.31988
2,12,300,0.04,0.05,3928.4,1.556,-0.43486
2,12,300,0.05,0.05,4270.2,1.6457,-0.51753
2,12,300,0.06,0.05,3804.4,1.6118,-0.48628
2,12,300,0.07,0.05,3311.6,1.5778,-0.4549
2,12,300,0.08,0.05,2636.7,1.5439,-0.42366
2,12,300,0.09,0.05,1176.2,1.0375,0.043265
2,12,300,0.1,0.05,136.35,0.050783,0.95317
2,12,300,0.11,0.05,139.06,0.049956,0.95393
2,12,300,0.12,0.05,140.88,0.049956,0.95393
2,12,300,0.13,0.05,142.12,0.050399,0.95353
2,12,300,0.14,0.05,141.78,0.049955,0.95393
2,12,300,0.15,0.05,142.21,0.049955,0.95393
2,12,300,0.16,0.05,142.71,0.050169,0.95374
2,12,300,0.17,0.05,143.13,0.050457,0.95347
2,12,300,0.19,0.05,144.05,0.050667,0.95328
2,12,300,0.2,0.05,144.39,0.050469,0.95346
2,12,360,0.04,0.05,3886.6,1.556,-0.43486
2,12,360,0.06,0.05,3754.9,1.6118,-0.48628
2,12,360,0.07,0.05,3249.4,1.5778,-0.4549
2,12,360,0.08,0.05,2564.4,1.5439,-0.42366
2,12,360,0.09,0.05,1099.4,0.96528,0.10989
2,12,360,0.1,0.05,132.77,0.0481,0.95564
2,12,360,0.13,0.05,141.07,0.049956,0.95393
2,12,360,0.15,0.05,141.66,0.049956,0.95393
2,12,360,0.16,0.05,142.07,0.049955,0.95393
2,12,360,0.17,0.05,142.47,0.050097,0.9538
2,12,360,0.18,0.05,142.75,0.049955,0.95393
2,12,360,0.19,0.05,143.14,0.050465,0.95346
2,12,360,0.2,0.05,143.53,0.050508,0.95343
2,12,420,0.01,0.05,3193.8,1.1904,-0.097712
2,12,420,0.02,0.05,3442.8,1.3105,-0.20845
2,12,420,0.03,0.05,3649.9,1.4326,-0.32102
2,12,420,0.04,0.05,3850.6,1.5573,-0.43602
2,12,420,0.05,0.05,4210.8,1.6457,-0.51753
2,12,420,0.06,0.05,3690.4,1.6118,-0.48628
2,12,420,0.09,0.05,1028.2,0.89654,0.17327
2,12,420,0.1,0.05,130.09,0.048097,0.95565
2,12,420,0.12,0.05,137.43,0.049955,0.95393
2,12,420,0.14,0.05,139.94,0.049956,0.95393
2,12,420,0.15,0.05,140.9,0.049955,0.95393
2,12,420,0.16,0.05,141.43,0.049956,0.95393
2,12,420,0.17,0.05,141.86,0.049955,0.95393
2,12,420,0.18,0.05,142.16,0.049956,0.95393
2,12,420,0.19,0.05,142.48,0.050176,0.95373
2,12,420,0.2,0.05,142.73,0.050276,0.95364
2,12,480,0.01,0.05,3183.3,1.1903,-0.097607
2,12,480,0.02,0.05,3425.7,1.3093,-0.20736
2,12,480,0.03,0.05,3630,1.4313,-0.31988
2,12,480,0.04,0.05,3818.8,1.556,-0.43486
2,12,480,0.05,0.05,4172.2,1.6455,-0.51741
2,12,480,0.06,0.05,3612.7,1.6118,-0.48628
2,12,480,0.07,0.05,3057.7,1.5778,-0.4549
2,12,480,0.08,0.05,2362.3,1.5439,-0.42366
2,12,480,0.09,0.05,969.55,0.83518,0.22986
2,12,480,0.1,0.05,127.44,0.047014,0.95665
2,12,480,0.11,0.05,131.93,0.0488,0.955
2,12,480,0.13,0.05,137.17,0.049956,0.95393
2,12,480,0.14,0.05,138.09,0.051931,0.95211
2,12,480,0.15,0.05,139.76,0.049955,0.95393
2,12,480,0.16,0.05,140.49,0.049955,0.95393
2,12,480,0.2,0.05,142.11,0.050666,0.95328
2,12,540,0.01,0.05,3173.6,1.1899,-0.097237
2,12,540,0.04,0.05,3786.2,1.556,-0.43486
2,12,540,0.05,0.05,4131,1.6453,-0.51718
2,12,540,0.06,0.05,3523.8,1.6118,-0.48628
2,12,540,0.08,0.05,2267.1,1.5439,-0.42366
2,12,540,0.11,0.05,129.68,0.048106,0.95564
2,12,540,0.12,0.05,133,0.049937,0.95395
2,12,540,0.13,0.05,135.17,0.049948,0.95394
2,12,540,0.14,0.05,135.93,0.049956,0.95393
2,12,540,0.15,0.05,137.66,0.049956,0.95393
2,12,540,0.16,0.05,139.24,0.049956,0.95393
2,12,540,0.17,0.05,140.12,0.049956,0.95393
2,12,540,0.18,0.05,140.86,0.049955,0.95393
2,12,600,0.02,0.05,3397.1,1.3093,-0.20736
2,12,600,0.03,0.05,3574.3,1.4313,-0.31988
2,12,600,0.04,0.05,3762.4,1.556,-0.43486
2,12,600,0.05,0.05,4066.6,1.6453,-0.51718
2,12,600,0.07,0.05,2866.8,1.5778,-0.4549
2,12,600,0.08,0.05,2174.3,1.5439,-0.42366
2,12,600,0.09,0.05,863.52,0.7337,0.32343
2,12,600,0.1,0.05,123.01,0.056813,0.94761
2,12,600,0.13,0.05,133.09,0.049951,0.95394
2,12,600,0.16,0.05,137.12,0.049955,0.95393
2,12,600,0.17,0.05,138.62,0.049956,0.95393
2,12,600,0.18,0.05,139.73,0.049955,0.95393
2,12,660,0.01,0.05,3157.4,1.1899,-0.097237
2,12,660,0.03,0.05,3556,1.4313,-0.31988
2,12,660,0.04,0.05,3732.9,1.556,-0.43486
2,12,660,0.05,0.05,3999.5,1.6453,-0.51718
2,12,660,0.06,0.05,3318.5,1.6118,-0.48628
2,12,660,0.07,0.05,2772.3,1.5778,-0.4549
2,12,660,0.08,0.05,2080.6,1.5439,-0.42366
2,12,660,0.09,0.05,818.57,0.7337,0.32343
2,12,660,0.11,0.05,124.77,0.04741,0.95628
2,12,660,0.12,0.05,128.53,0.049512,0.95434
2,12,660,0.13,0.05,130.83,0.049976,0.95391
2,12,660,0.15,0.05,133.75,0.049953,0.95394
2,12,660,0.16,0.05,135.14,0.049955,0.95393
2,12,660,0.18,0.05,137.88,0.049956,0.95393
2,12,660,0.19,0.05,139.1,0.049955,0.95393
2,12,720,0.01,0.05,3151.2,1.1899,-0.097237
2,12,720,0.02,0.05,3362.7,1.3093,-0.20736
2,12,720,0.03,0.05,3538.2,1.4313,-0.31988
2,12,720,0.04,0.05,3688.9,1.5565,-0.43528
2,12,720,0.06,0.05,3221.8,1.6118,-0.48628
2,12,720,0.08,0.05,1987.8,1.5439,-0.42366
2,12,720,0.09,0.05,776.07,0.7337,0.32343
2,12,720,0.1,0.05,118.65,0.049473,0.95438
2,12,720,0.11,0.05,122.78,0.046954,0.9567
2,12,720,0.13,0.05,128.61,0.04983,0.95405
2,12,720,0.14,0.05,129.89,0.049953,0.95394
2,12,720,0.15,0.05,131.66,0.049972,0.95392
2,12,720,0.17,0.05,134.73,0.049954,0.95394
2,12,720,0.19,0.05,137.13,0.049955,0.95393
2,13,60,0.01,0.05,2681.4,1.0521,0.029788
2,13,60,0.02,0.05,2365.3,1.0199,0.059516
2,13,60,0.04,0.05,1358,0.9554,0.119
2,13,60,0.05,0.05,14.297,0.018123,0.98329
2,13,60,0.07,0.05,14.297,0.018123,0.98329
2,13,60,0.08,0.05,14.297,0.018123,0.98329
2,13,60,0.1,0.05,14.297,0.018123,0.98329
2,13,60,0.11,0.05,14.297,0.018123,0.98329
2,13,60,0.14,0.05,14.297,0.018123,0.98329
2,13,60,0.15,0.05,14.297,0.018123,0.98329
2,13,60,0.17,0.05,14.297,0.018123,0.98329
2,13,60,0.19,0.05,14.297,0.018123,0.98329
2,13,120,0.01,0.05,2681.4,1.0521,0.029788
2,13,120,0.02,0.05,2365.3,1.0199,0.059516
2,13,120,0.03,0.05,1998.6,0.98767,0.089233
2,13,120,0.04,0.05,1358,0.9554,0.119
2,13,120,0.05,0.05,14.297,0.018123,0.98329
2,13,120,0.08,0.05,14.297,0.018123,0.98329
2,13,120,0.11,0.05,14.297,0.018123,0.98329
2,13,120,0.12,0.05,14.297,0.018123,0.98329
2,13,120,0.13,0.05,14.297,0.018123,0.98329
2,13,120,0.14,0.05,14.297,0.018123,0.98329
2,13,120,0.15,0.05,14.297,0.018123,0.98329
2,13,120,0.16,0.05,14.297,0.018123,0.98329
2,13,120,0.19,0.05,14.297,0.018123,0.98329
2,13,120,0.2,0.05,14.297,0.018123,0.98329
2,13,180,0.01,0.05,2681.4,1.0521,0.029788
2,13,180,0.02,0.05,2365.3,1.0199,0.059516
2,13,180,0.04,0.05,1358,0.9554,0.119
2,13,180,0.05,0.05,14.297,0.018123,0.98329
2,13,180,0.06,0.05,14.297,0.018123,0.98329
2,13,180,0.07,0.05,14.297,0.018123,0.98329
2,13,180,0.08,0.05,14.297,0.018123,0.98329
2,13,180,0.09,0.05,14.297,0.018123,0.98329
2,13,180,0.1,0.05,14.297,0.018123,0.98329
2,13,180,0.12,0.05,14.297,0.018123,0.98329
2,13,180,0.13,0.05,14.297,0.018123,0.98329
2,13,180,0.14,0.05,14.297,0.018123,0.98329
2,13,180,0.15,0.05,14.297,0.018123,0.98329
2,13,180,0.16,0.05,14.297,0.018123,0.98329
2,13,180,0.17,0.05,14.297,0.018123,0.98329
2,13,180,0.18,0.05,14.297,0.018123,0.98329
2,13,180,0.19,0.05,14.297,0.018123,0.98329
2,13,180,0.2,0.05,14.297,0.018123,0.98329
2,13,240,0.02,0.05,2365.3,1.0199,0.059516
2,13,240,0.03,0.05,1998.6,0.98767,0.089233
2,13,240,0.04,0.05,1358,0.9554,0.119
2,13,240,0.05,0.05,14.297,0.018123,0.98329
2,13,240,0.06,0.05,14.297,0.018123,0.98329
2,13,240,0.08,0.05,14.297,0.018123,0.98329
2,13,240,0.09,0.05,14.297,0.018123,0.98329
2,13,240,0.11,0.05,14.297,0.018123,0.98329
2,13,240,0.12,0.05,14.297,0.018123,0.98329
2,13,240,0.13,0.05,14.297,0.018123,0.98329
2,13,240,0.14,0.05,14.297,0.018123,0.98329
2,13,240,0.16,0.05,14.297,0.018123,0.98329
2,13,240,0.17,0.05,14.297,0.018123,0.98329
2,13,240,0.18,0.05,14.297,0.018123,0.98329
2,13,240,0.2,0.05,14.297,0.018123,0.98329
2,13,300,0.01,0.05,2681.4,1.0521,0.029788
2,13,300,0.02,0.05,2365.3,1.0199,0.059516
2,13,300,0.04,0.05,1358,0.9554,0.119
2,13,300,0.05,0.05,14.297,0.018123,0.98329
2,13,300,0.07,0.05,14.297,0.018123,0.98329
2,13,300,0.08,0.05,14.297,0.018123,0.98329
2,13,300,0.09,0.05,14.297,0.018123,0.98329
2,13,300,0.1,0.05,14.297,0.018123,0.98329
2,13,300,0.11,0.05,14.297,0.018123,0.98329
2,13,300,0.12,0.05,14.297,0.018123,0.98329
2,13,300,0.13,0.05,14.297,0.018123,0.98329
2,13,300,0.15,0.05,14.297,0.018123,0.98329
2,13,300,0.16,0.05,14.297,0.018123,0.98329
2,13,300,0.17,0.05,14.297,0.018123,0.98329
2,13,300,0.18,0.05,14.297,0.018123,0.98329
2,13,300,0.19,0.05,14.297,0.018123,0.98329
2,13,300,0.2,0.05,14.297,0.018123,0.98329
2,13,360,0.03,0.05,1998.6,0.98767,0.089233
2,13,360,0.04,0.05,1358,0.9554,0.119
2,13,360,0.05,0.05,14.297,0.018123,0.98329
2,13,360,0.06,0.05,14.297,0.018123,0.98329
2,13,360,0.07,0.05,14.297,0.018123,0.98329
2,13,360,0.08,0.05,14.297,0.018123,0.98329
2,13,360,0.1,0.05,14.297,0.018123,0.98329
2,13,360,0.11,0.05,14.297,0.018123,0.98329
2,13,360,0.12,0.05,14.297,0.018123,0.98329
2,13,360,0.13,0.05,14.297,0.018123,0.98329
2,13,360,0.14,0.05,14.297,0.018123,0.98329
2,13,360,0.16,0.05,14.297,0.018123,0.98329
2,13,360,0.17,0.05,14.297,0.018123,0.98329
2,13,360,0.18,0.05,14.297,0.018123,0.98329
2,13,360,0.19,0.05,14.297,0.018123,0.98329
2,13,420,0.01,0.05,2681.4,1.0521,0.029788
2,13,420,0.02,0.05,2365.3,1.0199,0.059516
2,13,420,0.03,0.05,1998.6,0.98767,0.089233
2,13,420,0.04,0.05,1358,0.9554,0.119
2,13,420,0.05,0.05,14.297,0.018123,0.98329
2,13,420,0.08,0.05,14.297,0.018123,0.98329
2,13,420,0.09,0.05,14.297,0.018123,0.98329
2,13,420,0.1,0.05,14.297,0.018123,0.98329
2,13,420,0.11,0.05,14.297,0.018123,0.98329
2,13,420,0.14,0.05,14.297,0.018123,0.98329
2,13,420,0.15,0.05,14.297,0.018123,0.98329
2,13,420,0.17,0.05,14.297,0.018123,0.98329
2,13,420,0.18,0.05,14.297,0.018123,0.98329
2,13,480,0.01,0.05,2681.4,1.0521,0.029788
2,13,480,0.03,0.05,1998.6,0.98767,0.089233
2,13,480,0.04,0.05,1358,0.9554,0.119
2,13,480,0.05,0.05,14.297,0.018123,0.98329
2,13,480,0.06,0.05,14.297,0.018123,0.98329
2,13,480,0.07,0.05,14.297,0.018123,0.98329
2,13,480,0.09,0.05,14.297,0.018123,0.98329
2,13,480,0.1,0.05,14.297,0.018123,0.98329
2,13,480,0.11,0.05,14.297,0.018123,0.98329
2,13,480,0.12,0.05,14.297,0.018123,0.98329
2,13,480,0.13,0.05,14.297,0.018123,0.98329
2,13,480,0.14,0.05,14.297,0.018123,0.98329
2,13,480,0.15,0.05,14.297,0.018123,0.98329
2,13,480,0.16,0.05,14.297,0.018123,0.98329
2,13,480,0.17,0.05,14.297,0.018123,0.98329
2,13,480,0.18,0.05,14.297,0.018123,0.98329
2,13,480,0.19,0.05,14.297,0.018123,0.98329
2,13,480,0.2,0.05,14.297,0.018123,0.98329
2,13,540,0.03,0.05,1998.6,0.98767,0.089233
2,13,540,0.04,0.05,1358,0.9554,0.119
2,13,540,0.05,0.05,14.297,0.018123,0.98329
2,13,540,0.08,0.05,14.297,0.018123,0.98329
2,13,540,0.1,0.05,14.297,0.018123,0.98329
2,13,540,0.12,0.05,14.297,0.018123,0.98329
2,13,540,0.13,0.05,14.297,0.018123,0.98329
2,13,540,0.14,0.05,14.297,0.018123,0.98329
2,13,540,0.15,0.05,14.297,0.018123,0.98329
2,13,540,0.16,0.05,14.297,0.018123,0.98329
2,13,540,0.18,0.05,14.297,0.018123,0.98329
2,13,540,0.19,0.05,14.297,0.018123,0.98329
2,13,540,0.2,0.05,14.297,0.018123,0.98329
2,13,600,0.03,0.05,1998.6,0.98767,0.089233
2,13,600,0.07,0.05,14.297,0.018123,0.98329
2,13,600,0.09,0.05,14.297,0.018123,0.98329
2,13,600,0.1,0.05,14.297,0.018123,0.98329
2,13,600,0.11,0.05,14.297,0.018123,0.98329
2,13,600,0.12,0.05,14.297,0.018123,0.98329
2,13,600,0.13,0.05,14.297,0.018123,0.98329
2,13,600,0.14,0.05,14.297,0.018123,0.98329
2,13,600,0.16,0.05,14.297,0.018123,0.98329
2,13,600,0.17,0.05,14.297,0.018123,0.98329
2,13,600,0.18,0.05,14.297,0.018123,0.98329
2,13,600,0.19,0.05,14.297,0.018123,0.98329
2,13,600,0.2,0.05,14.297,0.018123,0.98329
2,13,660,0.01,0.05,2681.4,1.0521,0.029788
2,13,660,0.04,0.05,1358,0.9554,0.119
2,13,660,0.05,0.05,14.297,0.018123,0.98329
2,13,660,0.07,0.05,14.297,0.018123,0.98329
2,13,660,0.09,0.05,14.297,0.018123,0.98329
2,13,660,0.1,0.05,14.297,0.018123,0.98329
2,13,660,0.11,0.05,14.297,0.018123,0.98329
2,13,660,0.12,0.05,14.297,0.018123,0.98329
2,13,660,0.13,0.05,14.297,0.018123,0.98329
2,13,660,0.14,0.05,14.297,0.018123,0.98329
2,13,660,0.16,0.05,14.297,0.018123,0.98329
2,13,660,0.17,0.05,14.297,0.018123,0.98329
2,13,660,0.19,0.05,14.297,0.018123,0.98329
2,13,660,0.2,0.05,14.297,0.018123,0.98329
2,13,720,0.02,0.05,2365.3,1.0199,0.059516
2,13,720,0.03,0.05,1998.6,0.98767,0.089233
2,13,720,0.06,0.05,14.297,0.018123,0.98329
2,13,720,0.07,0.05,14.297,0.018123,0.98329
2,13,720,0.08,0.05,14.297,0.018123,0.98329
2,13,720,0.09,0.05,14.297,0.018123,0.98329
2,13,720,0.1,0.05,14.297,0.018123,0.98329
2,13,720,0.11,0.05,14.297,0.018123,0.98329
2,13,720,0.12,0.05,14.297,0.018123,0.98329
2,13,720,0.14,0.05,14.297,0.018123,0.98329
2,13,720,0.17,0.05,14.297,0.018123,0.98329
2,13,720,0.18,0.05,14.297,0.018123,0.98329
2,13,720,0.2,0.05,14.297,0.018123,0.98329
3,4,60,0.01,0.05,2940,1.0855,-0.00093439
3,4,60,0.02,0.05,2936.5,1.0879,-0.0031469
3,4,60,0.04,0.05,2929.8,1.0928,-0.0076965
3,4,60,0.05,0.05,2930.7,1.0844,-2.0476e-16
3,4,60,0.06,0.05,2927.4,1.0362,0.044461
3,4,60,0.07,0.05,2898.4,0.98794,0.088985
3,4,60,0.09,0.05,2740.1,0.8917,0.17773
3,4,60,0.1,0.05,2539.2,0.78557,0.27559
3,4,60,0.11,0.05,2511.5,0.7845,0.27659
3,4,60,0.12,0.05,2481.2,0.7845,0.27659
3,4,60,0.13,0.05,2453.9,0.78582,0.27537
3,4,60,0.14,0.05,2430.9,0.78675,0.27451
3,4,60,0.15,0.05,2410.2,0.7845,0.27659
3,4,60,0.16,0.05,2391.4,0.7845,0.27659
3,4,60,0.17,0.05,2374.2,0.78668,0.27457
3,4,60,0.18,0.05,2358.2,0.78479,0.27632
3,4,60,0.19,0.05,2343.2,0.78603,0.27518
3,4,120,0.01,0.05,2936.3,1.0856,-0.001112
3,4,120,0.02,0.05,2928.9,1.088,-0.0033154
3,4,120,0.03,0.05,2921.1,1.0905,-0.0055648
3,4,120,0.05,0.05,2903.7,1.0844,-2.0476e-16
3,4,120,0.06,0.05,2875.8,1.0362,0.044461
3,4,120,0.07,0.05,2832.1,0.98794,0.088985
3,4,120,0.08,0.05,2766.7,0.9398,0.13337
3,4,120,0.09,0.05,2661.8,0.8917,0.17773
3,4,120,0.1,0.05,2449.6,0.7845,0.27659
3,4,120,0.11,0.05,2403.8,0.7845,0.27659
3,4,120,0.13,0.05,2309.4,0.7845,0.27659
3,4,120,0.14,0.05,2269,0.7845,0.27659
3,4,120,0.16,0.05,2214.1,0.7845,0.27659
3,4,120,0.17,0.05,2190.3,0.78456,0.27653
3,4,120,0.2,0.05,2126.5,0.78472,0.27638
3,4,180,0.01,0.05,2931.9,1.0857,-0.0011255
3,4,180,0.02,0.05,2919.6,1.0881,-0.0033499
3,4,180,0.03,0.05,2906.2,1.0905,-0.005622
3,4,180,0.04,0.05,2885.5,1.0931,-0.0079442
3,4,180,0.05,0.05,2851.3,1.0844,-2.0476e-16
3,4,180,0.06,0.05,2807.6,1.0362,0.044461
3,4,180,0.11,0.05,2258.6,0.7845,0.27659
3,4,180,0.12,0.05,2199.1,0.7845,0.27659
3,4,180,0.14,0.05,2092.9,0.7845,0.27659
3,4,180,0.15,0.05,2054.9,0.7845,0.27659
3,4,180,0.16,0.05,2018.6,0.7845,0.27659
3,4,180,0.17,0.05,1983.2,0.78456,0.27653
3,4,180,0.19,0.05,1914.8,0.78481,0.2763
3,4,180,0.2,0.05,1881.8,0.78472,0.27638
3,4,240,0.01,0.05,2922.3,1.0857,-0.001128
3,4,240,0.02,0.05,2900.1,1.0881,-0.0033514
3,4,240,0.03,0.05,2876.3,1.0905,-0.0056231
3,4,240,0.04,0.05,2847.5,1.0931,-0.0079446
3,4,240,0.05,0.05,2801.8,1.0844,-2.0476e-16
3,4,240,0.06,0.05,2731,1.0362,0.044461
3,4,240,0.07,0.05,2659.1,0.98794,0.088985
3,4,240,0.09,0.05,2446.2,0.8917,0.17773
3,4,240,0.1,0.05,2227.7,0.7845,0.27659
3,4,240,0.12,0.05,2092.3,0.7845,0.27659
3,4,240,0.13,0.05,2023.3,0.7845,0.27659
3,4,240,0.15,0.05,1905.9,0.7845,0.27659
3,4,240,0.16,0.05,1857.4,0.7845,0.27659
3,4,240,0.17,0.05,1812.3,0.78456,0.27653
3,4,240,0.18,0.05,1769.5,0.78479,0.27632
3,4,240,0.19,0.05,1728.8,0.78481,0.2763
3,4,240,0.2,0.05,1691.7,0.78472,0.27638
3,4,300,0.01,0.05,2913,1.0857,-0.001128
3,4,300,0.02,0.05,2880.6,1.0881,-0.0033514
3,4,300,0.04,0.05,2807.9,1.0931,-0.0079446
3,4,300,0.05,0.05,2764.7,1.0844,-2.0476e-16
3,4,300,0.06,0.05,2695.5,1.0362,0.044461
3,4,300,0.08,0.05,2512.8,0.9398,0.13337
3,4,300,0.09,0.05,2378.3,0.8917,0.17773
3,4,300,0.1,0.05,2149.4,0.7845,0.27659
3,4,300,0.12,0.05,1997.5,0.7845,0.27659
3,4,300,0.13,0.05,1928.5,0.7845,0.27659
3,4,300,0.14,0.05,1870.1,0.7845,0.27659
3,4,300,0.17,0.05,1733.6,0.78456,0.27653
3,4,300,0.18,0.05,1698,0.78479,0.27632
3,4,300,0.19,0.05,1666.9,0.78481,0.2763
3,4,300,0.2,0.05,1641.2,0.78472,0.27638
3,4,360,0.01,0.05,2904.4,1.0857,-0.001128
3,4,360,0.05,0.05,2702,1.0844,-2.0476e-16
3,4,360,0.06,0.05,2637.3,1.0362,0.044461
3,4,360,0.07,0.05,2547.6,0.98794,0.088985
3,4,360,0.08,0.05,2427.6,0.9398,0.13337
3,4,360,0.09,0.05,2291.2,0.8917,0.17773
3,4,360,0.1,0.05,2079.7,0.7845,0.27659
3,4,360,0.12,0.05,1958.3,0.7845,0.27659
3,4,360,0.13,0.05,1900.7,0.7845,0.27659
3,4,360,0.14,0.05,1849,0.7845,0.27659
3,4,360,0.15,0.05,1802.9,0.7845,0.27659
3,4,360,0.16,0.05,1761.9,0.7845,0.27659
3,4,360,0.17,0.05,1727.7,0.78456,0.27653
3,4,360,0.18,0.05,1698.8,0.78479,0.27632
3,4,360,0.19,0.05,1673.3,0.78481,0.2763
3,4,360,0.2,0.05,1651.1,0.78472,0.27638
3,4,420,0.01,0.05,2901.3,1.0857,-0.001128
3,4,420,0.02,0.05,2855.3,1.0881,-0.0033515
3,4,420,0.03,0.05,2803.7,1.0905,-0.0056231
3,4,420,0.04,0.05,2743.7,1.0931,-0.0079446
3,4,420,0.05,0.05,2675.5,1.0844,9.8631e-13
3,4,420,0.06,0.05,2597.3,1.0362,0.044461
3,4,420,0.07,0.05,2481.4,0.98794,0.088985
3,4,420,0.09,0.05,2233.4,0.8917,0.17773
3,4,420,0.1,0.05,2015.4,0.7845,0.27659
3,4,420,0.13,0.05,1833.3,0.7845,0.27659
3,4,420,0.18,0.05,1642.9,0.78904,0.2724
3,4,420,0.19,0.05,1620.9,0.789,0.27244
3,4,420,0.2,0.05,1600.8,0.78961,0.27187
3,4,480,0.02,0.05,2855.6,1.0893,-0.0045156
3,4,480,0.04,0.05,2741.4,1.0943,-0.0090712
3,4,480,0.05,0.05,2667.5,1.0844,2.6977e-08
3,4,480,0.07,0.05,2447.8,0.98794,0.088985
3,4,480,0.08,0.05,2340,0.9398,0.13337
3,4,480,0.09,0.05,2217.8,0.8917,0.17773
3,4,480,0.12,0.05,1893.5,0.78597,0.27523
3,4,480,0.13,0.05,1832.7,0.78685,0.27442
3,4,480,0.15,0.05,1711.8,0.78728,0.27402
3,4,480,0.16,0.05,1652.8,0.78689,0.27439
3,4,480,0.17,0.05,1611.9,0.78616,0.27505
3,4,480,0.18,0.05,1585.9,0.78628,0.27494
3,4,480,0.19,0.05,1563.4,0.7882,0.27317
3,4,480,0.2,0.05,1543.3,0.79058,0.27098
3,4,540,0.01,0.05,2899.6,1.0857,-0.0011281
3,4,540,0.02,0.05,2852.9,1.0881,-0.0033515
3,4,540,0.05,0.05,2650.3,1.084,0.00041444
3,4,540,0.06,0.05,2533.6,1.0362,0.044461
3,4,540,0.07,0.05,2411.6,0.98794,0.088985
3,4,540,0.08,0.05,2309.8,0.9398,0.13337
3,4,540,0.09,0.05,2196.7,0.8917,0.17773
3,4,540,0.1,0.05,2000,0.78481,0.2763
3,4,540,0.11,0.05,1954.6,0.78499,0.27613
3,4,540,0.13,0.05,1871.6,0.7845,0.27659
3,4,540,0.14,0.05,1830.9,0.78472,0.27638
3,4,540,0.15,0.05,1781.9,0.7845,0.27659
3,4,540,0.17,0.05,1696,0.78456,0.27653
3,4,540,0.18,0.05,1658.5,0.78479,0.27632
3,4,540,0.2,0.05,1581.9,0.78472,0.27638
3,4,600,0.01,0.05,2896.9,1.0857,-0.0011281
3,4,600,0.02,0.05,2847.3,1.0881,-0.0033515
3,4,600,0.03,0.05,2789.6,1.0905,-0.0056231
3,4,600,0.04,0.05,2716.8,1.0931,-0.0079446
3,4,600,0.05,0.05,2618.8,1.084,0.00041444
3,4,600,0.07,0.05,2361.4,0.98794,0.088985
3,4,600,0.08,0.05,2259.1,0.9398,0.13337
3,4,600,0.1,0.05,1952.4,0.7845,0.27659
3,4,600,0.11,0.05,1908.7,0.7845,0.27659
3,4,600,0.12,0.05,1868.1,0.7845,0.27659
3,4,600,0.13,0.05,1829.7,0.7845,0.27659
3,4,600,0.14,0.05,1793.3,0.7845,0.27659
3,4,600,0.15,0.05,1758.6,0.7845,0.27659
3,4,600,0.16,0.05,1725.8,0.7845,0.27659
3,4,600,0.17,0.05,1699.9,0.78456,0.27653
3,4,600,0.18,0.05,1681,0.78479,0.27632
3,4,600,0.19,0.05,1662.8,0.78481,0.2763
3,4,600,0.2,0.05,1639.8,0.78472,0.27638
3,4,660,0.01,0.05,2894,1.0863,-0.0016724
3,4,660,0.02,0.05,2841.3,1.0886,-0.0038174
3,4,660,0.03,0.05,2778.6,1.0909,-0.0059749
3,4,660,0.04,0.05,2697,1.0933,-0.0081493
3,4,660,0.05,0.05,2577.7,1.084,0.00041444
3,4,660,0.06,0.05,2417.7,1.0362,0.044461
3,4,660,0.09,0.05,2088.6,0.8917,0.17773
3,4,660,0.1,0.05,1902.5,0.7845,0.27659
3,4,660,0.11,0.05,1859.8,0.7845,0.27659
3,4,660,0.12,0.05,1820.3,0.7845,0.27659
3,4,660,0.16,0.05,1685.6,0.7845,0.27659
3,4,660,0.17,0.05,1656.8,0.78456,0.27653
3,4,660,0.18,0.05,1634.3,0.78479,0.27632
3,4,660,0.19,0.05,1617,0.78481,0.2763
3,4,720,0.01,0.05,2891.5,1.0857,-0.0011281
3,4,720,0.03,0.05,2768,1.0905,-0.0056231
3,4,720,0.07,0.05,2246.3,0.98794,0.088985
3,4,720,0.09,0.05,2031.1,0.8917,0.17773
3,4,720,0.1,0.05,1850.3,0.7845,0.27659
3,4,720,0.12,0.05,1768.5,0.7845,0.27659
3,4,720,0.14,0.05,1698.7,0.7845,0.27659
3,4,720,0.15,0.05,1667.6,0.7845,0.27659
3,4,720,0.16,0.05,1638.7,0.7845,0.27659
3,4,720,0.17,0.05,1611.6,0.78456,0.27653
3,4,720,0.19,0.05,1568.4,0.78481,0.2763
3,4,720,0.2,0.05,1552.4,0.78472,0.27638
3,5,60,0.01,0.05,2960.8,1.0933,-0.0081473
3,5,60,0.03,0.05,2996.7,1.1143,-0.027501
