i,j,delta,beta,priority,integral,max_delta,pi,L_i,v_i,w_i,q_max_i,rho_max_i,L_j,v_j,w_j,q_max_j,rho_max_j
8,13,120,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,120,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,180,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,240,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,300,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,360,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,420,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.02,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,480,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,540,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.05,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.1,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.13,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,600,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.07,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.09,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.11,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.12,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.17,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,660,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.01,0.05,2005.29,0.882157,0.186532,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.03,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.04,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.06,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.08,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.14,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.15,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.16,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.18,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.19,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
8,13,720,0.2,0.05,1778.77,0.68264,0.370514,0.6,96,28,1720,80,0.51,103,28,1726,78
9,10,60,0.01,0.05,2934.37,1.08444,-3.27608e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.04,0.05,2908.01,1.08444,-3.75705e-12,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.05,0.05,2897.28,1.08444,-2.86657e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.06,0.05,2526.64,0.969812,0.105702,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.07,0.05,2438.03,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.08,0.05,2435.41,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.09,0.05,2432.87,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.1,0.05,2430.29,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.11,0.05,2427.62,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.12,0.05,2424.76,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.14,0.05,2418.1,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.17,0.05,2406.28,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.18,0.05,2403.08,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.19,0.05,2400.37,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,60,0.2,0.05,2398.09,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.01,0.05,2915.9,1.08449,-4.44532e-05,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.03,0.05,2851.23,1.08704,-0.00240177,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.04,0.05,2823.68,1.08837,-0.00362056,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.05,0.05,2797.44,1.08444,-2.86657e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.06,0.05,2474.08,0.969812,0.105702,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.07,0.05,2387.82,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.08,0.05,2382.27,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.09,0.05,2377.47,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.1,0.05,2373.82,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.12,0.05,2368.49,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.13,0.05,2365.72,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.15,0.05,2358.9,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.16,0.05,2354.93,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.17,0.05,2351.35,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.19,0.05,2345.6,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,120,0.2,0.05,2343.4,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.01,0.05,2897.1,1.08454,-9.59222e-05,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.03,0.05,2782.72,1.0871,-0.00245658,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.04,0.05,2735.32,1.08842,-0.00367423,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.05,0.05,2696.83,1.08444,-3.07133e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.06,0.05,2412.02,0.969803,0.105711,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.07,0.05,2333.62,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.08,0.05,2325.89,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.09,0.05,2318.72,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.1,0.05,2311.75,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.11,0.05,2307.34,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.13,0.05,2302.24,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.17,0.05,2288.97,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.18,0.05,2285.94,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,180,0.19,0.05,2283.41,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.01,0.05,2879.49,1.08454,-9.59304e-05,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.02,0.05,2802.68,1.08581,-0.00126407,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.04,0.05,2649.76,1.08842,-0.00367423,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.05,0.05,2605,1.08444,-3.07133e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.07,0.05,2276.46,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.08,0.05,2267.57,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.1,0.05,2250.52,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.12,0.05,2235.16,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.13,0.05,2231.85,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.15,0.05,2225.55,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.16,0.05,2222.18,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.17,0.05,2218.76,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.18,0.05,2215.72,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.19,0.05,2213.16,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,240,0.2,0.05,2211.05,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.02,0.05,2780.7,1.08581,-0.00126407,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.04,0.05,2609.24,1.08842,-0.00367423,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.05,0.05,2557.12,1.08444,-4.91412e-15,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.06,0.05,2311.59,0.96946,0.106027,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.07,0.05,2246.5,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.08,0.05,2238.43,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.09,0.05,2230.37,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.11,0.05,2213.29,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.13,0.05,2193.73,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.14,0.05,2187.82,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.15,0.05,2183.32,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.16,0.05,2178.95,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.17,0.05,2174.67,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.19,0.05,2167.81,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,300,0.2,0.05,2165.18,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.01,0.05,2861.28,1.08454,-9.59305e-05,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.02,0.05,2757.14,1.08581,-0.00126407,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.03,0.05,2667.74,1.0871,-0.00245659,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.04,0.05,2585.75,1.08842,-0.00367423,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.05,0.05,2533.29,1.08444,2.50415e-13,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.06,0.05,2298.61,0.964188,0.110889,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.08,0.05,2231.48,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.09,0.05,2226.43,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.1,0.05,2219.69,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.11,0.05,2211.5,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.12,0.05,2202.62,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.13,0.05,2192.96,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.15,0.05,2170.27,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.16,0.05,2162.14,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.19,0.05,2145.84,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,360,0.2,0.05,2141.82,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.01,0.05,2851.17,1.08553,-0.00100173,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.02,0.05,2735.23,1.08673,-0.0021128,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.04,0.05,2577.78,1.08955,-0.00470797,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.05,0.05,2520.79,1.08444,3.74718e-09,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.08,0.05,2228.57,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.09,0.05,2224.25,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.13,0.05,2209.07,0.902318,0.167941,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.15,0.05,2190.93,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.16,0.05,2179.14,0.9023,0.167958,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.17,0.05,2166.06,0.902293,0.167964,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.18,0.05,2154.66,0.902211,0.16804,0.41,96,30,1730,76,0.2,103,33,1846,74
9,10,420,0.19,0.05,2147.98,0.902188,0.168061,0.41,96,30,1730,76,0.2,103,33,1846,74
