i,j,delta,beta,priority,integral,max_delta,pi,L_x,v_x,w_x,q_max_x,rho_max_x,L_y,v_y,w_y,q_max_y,rho_max_y
2,3,180,0.13,0.05,504.823,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.14,0.05,504.78,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.15,0.05,504.737,0.207628,-4.01037e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.16,0.05,504.695,0.207628,-4.01037e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.17,0.05,504.653,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.18,0.05,504.612,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.19,0.05,504.571,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,180,0.2,0.05,504.531,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.01,0.05,505.422,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.02,0.05,505.343,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.03,0.05,505.276,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.04,0.05,505.217,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.05,0.05,505.159,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.06,0.05,505.104,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.07,0.05,505.05,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.08,0.05,504.997,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.09,0.05,504.946,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.1,0.05,504.895,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.11,0.05,504.845,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.12,0.05,504.795,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.13,0.05,504.746,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.14,0.05,504.697,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.15,0.05,504.649,0.207628,-4.01037e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.16,0.05,504.601,0.207628,-4.01037e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.17,0.05,504.554,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.18,0.05,504.507,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.19,0.05,504.461,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,240,0.2,0.05,504.415,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.01,0.05,505.415,0.207628,1.97607e-11,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.02,0.05,505.332,0.207628,3.95208e-11,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.03,0.05,505.265,0.207628,5.92812e-11,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.04,0.05,505.202,0.207628,7.90418e-11,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.05,0.05,505.142,0.207628,9.88025e-11,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.06,0.05,505.085,0.207628,1.18562e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.07,0.05,505.028,0.207628,1.38323e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.08,0.05,504.973,0.207628,1.58084e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.09,0.05,504.919,0.207628,1.77844e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.1,0.05,504.866,0.207628,1.97605e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.11,0.05,504.814,0.207628,2.17366e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.12,0.05,504.762,0.207628,2.37126e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.13,0.05,504.711,0.207628,2.56886e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.14,0.05,504.66,0.207628,2.76646e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.15,0.05,504.61,0.207628,2.96407e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.16,0.05,504.561,0.207628,3.16167e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.17,0.05,504.512,0.207628,3.35928e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.18,0.05,504.463,0.207628,3.55689e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.19,0.05,504.415,0.207628,3.75449e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,300,0.2,0.05,504.368,0.207628,3.95209e-10,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.01,0.05,505.41,0.207622,3.09173e-05,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.02,0.05,505.332,0.207616,6.18438e-05,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.03,0.05,505.268,0.207609,9.27797e-05,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.04,0.05,505.206,0.207603,0.000123725,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.05,0.05,505.147,0.207596,0.000154679,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.06,0.05,505.09,0.20759,0.000185643,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.07,0.05,505.034,0.207583,0.000216616,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.08,0.05,504.98,0.207577,0.000247599,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.09,0.05,504.926,0.207571,0.000278591,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.1,0.05,504.874,0.207564,0.000309592,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.11,0.05,504.822,0.207558,0.000340603,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.12,0.05,504.771,0.207551,0.000371622,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.13,0.05,504.722,0.207545,0.000402652,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.14,0.05,504.673,0.207538,0.00043369,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.15,0.05,504.624,0.207532,0.000464738,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.16,0.05,504.576,0.207525,0.000495795,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.17,0.05,504.529,0.207519,0.000526862,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.18,0.05,504.482,0.207513,0.000557938,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.19,0.05,504.436,0.207506,0.000589024,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,360,0.2,0.05,504.391,0.2075,0.000620119,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.01,0.05,505.419,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.02,0.05,505.357,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.03,0.05,505.297,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.04,0.05,505.239,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.05,0.05,505.182,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.06,0.05,505.126,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.07,0.05,505.071,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.08,0.05,505.017,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.09,0.05,504.964,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.1,0.05,504.912,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.11,0.05,504.86,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.12,0.05,504.808,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.13,0.05,504.757,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.14,0.05,504.707,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.15,0.05,504.656,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.16,0.05,504.607,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.17,0.05,504.558,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.18,0.05,504.509,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.19,0.05,504.461,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,420,0.2,0.05,504.413,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.01,0.05,505.414,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.02,0.05,505.341,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.03,0.05,505.275,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.04,0.05,505.213,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.05,0.05,505.152,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.06,0.05,505.092,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.07,0.05,505.034,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.08,0.05,504.977,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.09,0.05,504.921,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.1,0.05,504.865,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.11,0.05,504.811,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.12,0.05,504.757,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.13,0.05,504.703,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.14,0.05,504.65,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.15,0.05,504.598,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.16,0.05,504.546,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.17,0.05,504.495,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.18,0.05,504.444,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.19,0.05,504.393,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,480,0.2,0.05,504.343,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.01,0.05,505.401,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.02,0.05,505.306,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.03,0.05,505.232,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.04,0.05,505.167,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.05,0.05,505.106,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.06,0.05,505.046,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.07,0.05,504.989,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.08,0.05,504.933,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.09,0.05,504.879,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.1,0.05,504.825,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.11,0.05,504.772,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.12,0.05,504.72,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.13,0.05,504.668,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.14,0.05,504.617,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.15,0.05,504.567,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.16,0.05,504.518,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.17,0.05,504.469,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.18,0.05,504.421,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.19,0.05,504.373,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,540,0.2,0.05,504.325,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.01,0.05,505.393,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.02,0.05,505.313,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.03,0.05,505.247,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.04,0.05,505.184,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.05,0.05,505.123,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.06,0.05,505.062,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.07,0.05,505.003,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.08,0.05,504.944,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.09,0.05,504.887,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.1,0.05,504.83,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.11,0.05,504.775,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.12,0.05,504.72,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.13,0.05,504.665,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.14,0.05,504.611,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.15,0.05,504.558,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.16,0.05,504.506,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.17,0.05,504.454,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.18,0.05,504.403,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.19,0.05,504.352,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,600,0.2,0.05,504.302,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.01,0.05,505.435,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.02,0.05,505.367,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.03,0.05,505.302,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.04,0.05,505.239,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.05,0.05,505.177,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.06,0.05,505.116,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.07,0.05,505.056,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.08,0.05,504.997,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.09,0.05,504.939,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.1,0.05,504.881,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.11,0.05,504.824,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.12,0.05,504.768,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.13,0.05,504.713,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.14,0.05,504.658,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.15,0.05,504.604,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.16,0.05,504.55,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.17,0.05,504.496,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.18,0.05,504.443,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.19,0.05,504.391,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,660,0.2,0.05,504.339,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.01,0.05,505.38,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.02,0.05,505.28,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.03,0.05,505.206,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.04,0.05,505.137,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.05,0.05,505.071,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.06,0.05,505.008,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.07,0.05,504.947,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.08,0.05,504.887,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.09,0.05,504.828,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.1,0.05,504.77,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.11,0.05,504.713,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.12,0.05,504.656,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.13,0.05,504.6,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.14,0.05,504.544,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.15,0.05,504.489,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.16,0.05,504.434,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.17,0.05,504.38,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.18,0.05,504.325,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.19,0.05,504.272,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,3,720,0.2,0.05,504.218,0.207628,0,0.23,103,37,1976,73,0.34,103,33,1744,70
2,4,60,0.01,0.05,505.47,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.02,0.05,505.435,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.03,0.05,505.409,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.04,0.05,505.388,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.05,0.05,505.369,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.06,0.05,505.35,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.07,0.05,505.332,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.08,0.05,505.315,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.09,0.05,505.298,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.1,0.05,505.281,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.11,0.05,505.264,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.12,0.05,505.248,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.13,0.05,505.232,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.14,0.05,505.216,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.15,0.05,505.201,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.16,0.05,505.186,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.17,0.05,505.171,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.18,0.05,505.157,0.207628,2.67358e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.19,0.05,505.143,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,60,0.2,0.05,505.129,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.01,0.05,505.454,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.02,0.05,505.402,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.03,0.05,505.359,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.04,0.05,505.323,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.05,0.05,505.289,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.06,0.05,505.257,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.07,0.05,505.225,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.08,0.05,505.194,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.09,0.05,505.164,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.1,0.05,505.134,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.11,0.05,505.105,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.12,0.05,505.076,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.13,0.05,505.047,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.14,0.05,505.019,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.15,0.05,504.991,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.16,0.05,504.964,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.17,0.05,504.937,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.18,0.05,504.91,0.207628,2.67358e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.19,0.05,504.884,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,120,0.2,0.05,504.858,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.01,0.05,505.442,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.02,0.05,505.378,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.03,0.05,505.323,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.04,0.05,505.277,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.05,0.05,505.233,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.06,0.05,505.19,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.07,0.05,505.148,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.08,0.05,505.108,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.09,0.05,505.068,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.1,0.05,505.028,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.11,0.05,504.989,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.12,0.05,504.951,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.13,0.05,504.913,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.14,0.05,504.875,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.15,0.05,504.837,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.16,0.05,504.801,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.17,0.05,504.764,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.18,0.05,504.728,0.207628,2.67358e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.19,0.05,504.693,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,180,0.2,0.05,504.657,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.01,0.05,505.434,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.02,0.05,505.363,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.03,0.05,505.305,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.04,0.05,505.253,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.05,0.05,505.204,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.06,0.05,505.157,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.07,0.05,505.111,0.207628,-1.33679e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.08,0.05,505.066,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.09,0.05,505.021,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.1,0.05,504.977,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.11,0.05,504.934,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.12,0.05,504.891,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.13,0.05,504.848,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.14,0.05,504.806,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.15,0.05,504.764,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.16,0.05,504.723,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.17,0.05,504.682,0.207628,0,0.23,103,37,1976,73,0.54,103,38,1838,67
2,4,240,0.18,0.05,504.642,0.207628,2.67358e-16,0.23,103,37,1976,73,0.54,103,38,1838,67
